Fecha Local,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²)
5/10/2022 20:50,104,23,6.8,22,24.8,100,928.9,0,9
5/10/2022 21:00,140,71,5.3,19.1,24.4,100,928.5,0,10
5/10/2022 21:10,229,193,4.8,9,24,100,928.1,0,13
5/10/2022 21:20,139,94,8.5,32,23.3,99,927.6,0,12
5/10/2022 21:30,111,58,18.3,47.2,25.7,55,927,0,11
5/10/2022 21:40,134,157,9.3,27.4,28.8,48,926.9,0,12
5/10/2022 21:50,138,211,8.1,24.1,27.6,56,926.6,0,16
5/10/2022 22:00,278,147,6.8,20.2,28.1,55,926.4,0,24
5/10/2022 22:10,17,353,10.4,29.9,27.4,55,926.4,0,27
5/10/2022 22:20,51,345,10.1,25.6,28,69,927.1,0,24
5/10/2022 22:30,56,83,3.2,12.2,27.5,78,928.1,0,26
5/10/2022 22:40,78,49,4.7,12.2,27,83,928.2,0,29
5/10/2022 22:50,190,104,5.4,15.5,26.6,87,927.8,0,32
5/10/2022 23:00,225,236,3.6,10.1,26.3,89,927.7,0,32
5/10/2022 23:10,221,189,3,8.3,26.1,91,927.6,0,30
5/10/2022 23:20,190,309,4.3,14.8,25.9,96,927.6,0,21
5/10/2022 23:30,261,314,4.8,13.3,25.7,94,927.8,0,13
5/10/2022 23:40,220,207,3,7.6,25.6,90,927.8,0,12
5/10/2022 23:50,234,210,5,9.7,25.3,90,928.4,0,8
5/11/2022 0:00,221,328,2.5,7.6,25,88,928.5,0,6
5/11/2022 0:10,183,210,3.6,11.5,24.9,86,928.5,0,6
5/11/2022 0:20,18,52,3.6,12.2,25,84,928.5,0,5
5/11/2022 0:30,227,320,4.1,9.4,25.1,82,928.4,0,6
5/11/2022 0:40,179,201,2.4,10.1,25.3,81,928.2,0,6
5/11/2022 0:50,20,3,3.9,13.3,25.2,84,928.5,0,2
5/11/2022 1:00,23,36,5,15.5,25.3,79,929.2,0,1
5/11/2022 1:10,343,359,7.4,16.2,26.2,73,929.6,0,1
5/11/2022 1:20,322,325,4.6,10.1,26.6,76,930,0,0
5/11/2022 1:30,200,221,2.8,8.6,26,78,930.2,0,0
5/11/2022 1:40,222,319,5.9,13,25.7,80,930.5,0,0
5/11/2022 1:50,164,97,6.4,18,25.7,75,930.1,0,0
5/11/2022 2:00,227,85,5.5,18.4,26.2,62,930.3,0,0
5/11/2022 2:10,227,200,6.7,21.6,26.6,55,929.9,0,0
5/11/2022 2:20,49,63,5.1,13.3,26.5,61,929.8,0,0
5/11/2022 2:30,273,319,4.8,11.2,25.2,65,929.6,0,0
5/11/2022 2:40,289,238,4.4,11.9,24.6,67,929.4,0,0
5/11/2022 2:50,359,343,7.3,19.4,24,73,929.5,0,0
5/11/2022 3:00,355,20,12.4,28.8,25.3,80,930.2,0,0
5/11/2022 3:10,8,4,9.6,25.2,26,82,930.6,0,0
5/11/2022 3:20,21,17,10,22.3,26.2,88,931.2,0,0
5/11/2022 3:30,26,41,10.4,28.4,26.1,92,931.4,0,0
5/11/2022 3:40,21,36,11.3,27.4,26,97,931.6,0,0
5/11/2022 3:50,9,10,12.5,27.7,25.8,100,931.7,0,0
5/11/2022 4:00,6,37,10.2,19.4,25.6,100,931.7,0,0
5/11/2022 4:10,359,17,11,23.4,25.5,100,931.7,0,0
5/11/2022 4:20,10,359,11.4,27.4,25.4,100,931.9,0,0
5/11/2022 4:30,5,9,10,26.3,25.3,100,932.1,0,0
5/11/2022 4:40,14,19,9.2,20.9,25.1,100,932.2,0,0
5/11/2022 4:50,25,28,6.1,15.1,25,100,932.4,0,0
5/11/2022 5:00,21,346,7.2,16.6,24.8,100,932.4,0,0
5/11/2022 5:10,348,346,5.1,12.6,24.6,100,932.3,0,0
5/11/2022 5:20,360,44,3.4,10.1,24.5,100,932.1,0,0
5/11/2022 5:30,349,36,4.8,10.8,24.4,100,931.9,0,0
5/11/2022 5:40,346,28,7.9,19.1,24.4,100,931.7,0,0
5/11/2022 5:50,7,351,10.9,24.1,24.3,100,931.9,0,0
5/11/2022 6:00,21,27,6.6,16.6,24.3,100,932,0,0
5/11/2022 6:10,17,10,7.5,18.4,24.2,100,932.1,0,0
5/11/2022 6:20,16,70,4,15.5,24.1,100,932.3,0,0
5/11/2022 6:30,53,84,4.9,15.1,24,100,932.4,0,0
5/11/2022 6:40,56,69,4.3,9.7,23.9,100,932.4,0,0
5/11/2022 6:50,30,32,4.1,9.4,23.8,100,932.3,0,0
5/11/2022 7:00,25,48,2.8,6.8,23.5,100,932.2,0.2,0
5/11/2022 7:10,359,51,5.4,14.8,23.3,100,932.2,0,0
5/11/2022 7:20,19,38,4.5,10.1,23.1,100,932.3,0,0
5/11/2022 7:30,25,356,2.8,7.2,23,100,932.4,0,0
5/11/2022 7:40,249,216,2.2,3.6,22.9,100,932.3,0,0
5/11/2022 7:50,312,350,2.2,3.6,22.8,100,932.3,0,0
5/11/2022 8:00,241,215,1.2,3.2,22.8,100,932.2,0,0
5/11/2022 8:10,318,345,2.5,4.7,22.7,100,932.3,0,0
5/11/2022 8:20,11,322,1.7,4.7,22.7,100,932.3,0,0
5/11/2022 8:30,208,238,0.8,2.5,22.6,100,932.2,0,0
5/11/2022 8:40,352,348,2.5,9.4,22.6,100,932.3,0,0
5/11/2022 8:50,13,22,3.9,8.3,22.6,100,932.2,0,0
5/11/2022 9:00,22,23,3.7,7.9,22.6,100,932.2,0,0
5/11/2022 9:10,110,43,1.2,5.8,22.5,100,932.1,0.2,0
5/11/2022 9:20,76,86,1.4,5.8,22.5,100,932.1,0,0
5/11/2022 9:30,21,16,2.1,8.6,22.5,100,932.2,0,0
5/11/2022 9:40,43,32,2.2,9.7,22.4,100,932.2,0.2,0
5/11/2022 9:50,225,352,1.1,2.9,22.3,100,932.2,0,0
5/11/2022 10:00,330,315,1.7,4.7,22.3,100,932.2,0,0
5/11/2022 10:10,340,16,2.9,6.8,22.3,100,932.3,0,0
5/11/2022 10:20,311,318,1.6,4.7,22.2,100,932.3,0,0
5/11/2022 10:30,24,336,0.7,2.5,22.2,100,932.2,0,0
5/11/2022 10:40,25,70,1.5,4.7,22.2,100,932.2,0,0
5/11/2022 10:50,78,110,1,3.6,22.2,100,932.3,0,0
5/11/2022 11:00,24,346,2.7,6.8,22.2,100,932.2,0,0
5/11/2022 11:10,169,34,1.3,2.9,22.2,100,932.1,0,0
5/11/2022 11:20,72,25,1.1,4.7,22.2,100,932,0,0
5/11/2022 11:30,19,53,3.4,8.3,22.1,100,931.9,0,0
5/11/2022 11:40,11,18,4.5,9.4,22.1,100,932,0,0
5/11/2022 11:50,15,11,5.1,11.2,22.1,100,932.1,0,0
5/11/2022 12:00,28,53,3.4,9.4,22.1,100,932.2,0,0
5/11/2022 12:10,30,43,5.3,14.4,22.1,100,932.5,0,0
5/11/2022 12:20,31,50,4.4,13.3,22.1,100,932.8,0.2,2
5/11/2022 12:30,23,50,5.1,14.4,22,100,933,0.2,2
5/11/2022 12:40,21,41,5.1,14.8,22,100,933.1,0.4,4
5/11/2022 12:50,3,11,4.7,10.1,22,100,933.3,1,6
5/11/2022 13:00,2,10,4.3,10.4,22,100,933.4,0.2,9
5/11/2022 13:10,11,31,3.3,7.6,22,100,933.5,0.2,14
5/11/2022 13:20,44,29,2,5,22.1,100,933.5,0,26
5/11/2022 13:30,133,121,1.3,3.6,22.2,100,933.5,0.2,38
5/11/2022 13:40,329,342,2.4,6.8,22.2,100,933.5,0,70
5/11/2022 13:50,53,357,1.9,4.3,22.3,100,933.4,0,87
5/11/2022 14:00,67,72,2.3,4.3,22.5,100,933.2,0,109
5/11/2022 14:10,64,56,5.1,14.8,22.6,100,933.2,0,128
5/11/2022 14:20,40,37,5.1,14.4,22.6,100,933,0,102
5/11/2022 14:30,15,19,5.5,12.2,22.5,100,933,0,146
5/11/2022 14:40,5,29,5.8,15.5,22.8,100,933,0,187
5/11/2022 14:50,2,38,9.3,19.1,22.8,100,932.9,0,177
5/11/2022 15:00,5,346,7.6,22.3,22.8,100,932.9,0,152
5/11/2022 15:10,7,359,8.9,21.2,22.9,100,932.9,0,137
5/11/2022 15:20,8,35,7.7,18.7,23.1,100,932.8,0,138
5/11/2022 15:30,356,39,8.2,16.2,23.2,100,932.8,0,146
5/11/2022 15:40,18,9,4.8,15.5,23.4,100,932.7,0,186
5/11/2022 15:50,30,33,6.1,12.6,23.8,100,932.6,0,366
5/11/2022 16:00,27,23,4.5,15.1,24.5,100,932.5,0,319
5/11/2022 16:10,46,5,6.4,16.9,25,100,932.3,0,376
5/11/2022 16:20,25,21,8.3,24.1,25.2,100,932.3,0,298
5/11/2022 16:30,24,33,10.1,26.3,25,100,932.3,0,283
5/11/2022 16:40,41,53,6,18,25.3,100,932.4,0,299
5/11/2022 16:50,19,20,10.1,24.1,25.6,100,932.4,0,395
5/11/2022 17:00,11,12,11.8,29.9,26,100,932.4,0,602
5/11/2022 17:10,11,352,16,29.5,25.9,100,932.4,0,451
5/11/2022 17:20,16,22,11.5,26.6,26.2,100,932.4,0,479
5/11/2022 17:30,5,348,10.5,22.3,27.1,100,932.2,0,1074
5/11/2022 17:40,7,59,11.1,27.7,28.1,95,932.1,0,968
5/11/2022 17:50,4,29,13.2,31.3,28.6,92,932,0,1067
5/11/2022 18:00,322,334,10.3,27.7,29.1,89,932,0,1037
5/11/2022 18:10,357,17,11.7,28.8,30,78,931.8,0,994
5/11/2022 18:20,20,47,14.5,36.4,30.2,76,931.7,0,1061
5/11/2022 18:30,28,47,17.1,45,30.1,74,931.8,0,1034
5/11/2022 18:40,36,32,12.8,30.6,30.6,73,931.7,0,1080
5/11/2022 18:50,38,48,13.9,41.8,30.9,74,931.6,0,1031
5/11/2022 19:00,23,44,16,38.5,30.9,72,931.4,0,1030
5/11/2022 19:10,25,43,12.3,34.2,31.5,69,931.2,0,1046
5/11/2022 19:20,16,348,13.7,37.1,31.9,67,931.2,0,1083
5/11/2022 19:30,20,17,13.1,39.6,31.8,68,931.1,0,765
5/11/2022 19:40,29,54,12.1,36,32.1,66,931,0,1029
5/11/2022 19:50,272,222,11.3,33.5,32.6,64,930.9,0,866
5/11/2022 20:00,338,28,9.3,23,32.2,64,930.7,0,745
5/11/2022 20:10,0,32,10.3,35.6,32,64,930.6,0,519
5/11/2022 20:20,263,249,8.5,32,32,63,930.4,0,595
5/11/2022 20:30,319,292,11.1,37.4,32.4,61,930.2,0,332
5/11/2022 20:40,346,317,11.9,28.4,32.4,61,930.2,0,305
5/11/2022 20:50,341,325,11,27.4,32,61,930.1,0,465
5/11/2022 21:00,340,36,11.9,31,32,60,930,0,397
5/11/2022 21:10,3,346,11.1,32,31.6,61,929.9,0,371
5/11/2022 21:20,347,319,12.8,31.3,31.2,61,929.8,0,320
5/11/2022 21:30,357,358,11.2,31.3,31.1,59,929.6,0,543
5/11/2022 21:40,343,8,13.3,32.8,31.9,58,929.4,0,623
5/11/2022 21:50,342,357,13.9,55.1,32,59,929.3,0,471
5/11/2022 22:00,354,18,13.4,36.7,32,60,929.4,0,217
5/11/2022 22:10,359,12,11.1,38.9,31.6,61,929.5,0,277
5/11/2022 22:20,277,302,11.8,46.8,31.3,60,929.5,0,314
5/11/2022 22:30,313,346,11.8,28.4,31,60,929.4,0,302
5/11/2022 22:40,342,21,11.7,24.8,30.9,60,929.2,0,295
5/11/2022 22:50,4,38,13.5,42.5,30.9,59,929.2,0,241
5/11/2022 23:00,339,323,11.4,27.7,30.9,58,929.2,0,186
5/11/2022 23:10,352,295,14.3,29.9,30.9,58,929.2,0,173
5/11/2022 23:20,320,13,10.4,22.7,30.6,58,929.2,0,122
5/11/2022 23:30,319,354,12.3,38.9,30.3,57,929.4,0,88
5/11/2022 23:40,342,13,9.3,22.3,30,58,929.5,0,68
5/11/2022 23:50,344,349,6.8,15.5,29.9,58,929.6,0,57
5/12/2022 0:00,322,12,7.8,21.2,29.7,58,929.7,0,54
5/12/2022 0:10,337,302,8.6,16.6,29.6,57,929.7,0,48
5/12/2022 0:20,335,303,9.1,19.4,29.5,57,929.7,0,40
5/12/2022 0:30,346,357,9.2,32.4,29.3,58,929.7,0,35
5/12/2022 0:40,358,338,8.1,18,29.2,57,929.6,0,30
5/12/2022 0:50,352,15,9,19.8,29.1,57,929.6,0,24
5/12/2022 1:00,1,345,8.3,18.4,28.9,58,929.6,0,17
5/12/2022 1:10,351,345,7.6,17.3,28.5,60,929.6,0,7
5/12/2022 1:20,7,23,9.4,19.8,28.4,59,929.7,0,1
5/12/2022 1:30,14,41,18,43.6,28.4,65,930.1,0,0
5/12/2022 1:40,8,12,16,40.3,28.1,69,930.1,0,0
5/12/2022 1:50,359,39,13,25.6,27.8,70,930.2,0,0
5/12/2022 2:00,7,9,14.3,32,27.6,71,930.2,0,0
5/12/2022 2:10,355,18,13.9,30.6,27.3,73,930.4,0,0
5/12/2022 2:20,355,343,13.3,27.4,27,74,930.3,0,0
5/12/2022 2:30,355,22,13.5,24.5,26.7,75,930.4,0,0
5/12/2022 2:40,360,6,14.6,28.4,26.5,76,930.5,0,0
5/12/2022 2:50,355,22,14.4,30.6,26.2,78,930.5,0,0
5/12/2022 3:00,9,18,16,31.3,26,79,930.7,0,0
5/12/2022 3:10,7,46,15.7,33.5,25.7,80,931,0,0
5/12/2022 3:20,0,18,15.7,30.2,25.5,81,931.2,0,0
5/12/2022 3:30,356,344,12,27.4,25.3,83,931.5,0,0
5/12/2022 3:40,352,359,12.4,23.4,25.1,84,931.5,0,0
5/12/2022 3:50,348,355,10.1,27,24.9,85,931.6,0,0
5/12/2022 4:00,320,343,8,24.5,24.7,86,931.8,0,0
5/12/2022 4:10,334,335,8.2,20.2,24.6,87,931.8,0,0
5/12/2022 4:20,342,24,8.3,30.6,24.5,88,931.9,0,0
5/12/2022 4:30,355,17,10.3,21.6,24.3,89,931.9,0,0
5/12/2022 4:40,352,352,5.7,20.2,24.2,90,931.9,0,0
5/12/2022 4:50,19,29,8.4,23.4,24.1,90,932,0,0
5/12/2022 5:00,18,356,7.3,19.1,23.9,91,932.1,0,0
5/12/2022 5:10,9,359,5.7,18.4,23.8,92,932.1,0,0
5/12/2022 5:20,50,347,3.4,11.9,23.6,93,932,0,0
5/12/2022 5:30,96,81,3.3,11.9,23.4,95,932,0,0
5/12/2022 5:40,21,56,6.8,15.8,23.3,97,932.1,0,0
5/12/2022 5:50,26,35,4.9,15.1,23.1,98,932.4,0,0
5/12/2022 6:00,16,38,4.6,11.9,23,100,932.5,0,0
5/12/2022 6:10,17,30,5.5,13.3,22.9,100,932.6,0,0
5/12/2022 6:20,338,26,2.7,6.8,22.7,100,932.6,0,0
5/12/2022 6:30,324,342,2.5,5,22.3,100,932.6,0,0
5/12/2022 6:40,295,317,2.8,6.5,21.9,100,932.6,0,0
5/12/2022 6:50,260,283,1.2,4,21.6,100,932.5,0,0
5/12/2022 7:00,290,290,2.3,5.4,21.3,100,932.4,0,0
5/12/2022 7:10,240,277,2.5,4.7,21,100,932.3,0,0
5/12/2022 7:20,272,251,1.8,4.3,20.9,100,932.2,0,0
5/12/2022 7:30,278,305,1,2.9,20.7,100,932.2,0,0
5/12/2022 7:40,307,315,1.6,5,20.6,100,932.1,0,0
5/12/2022 7:50,275,184,1.2,3.6,20.4,100,932,0,0
5/12/2022 8:00,303,303,0.9,2.5,20.4,100,932,0,0
5/12/2022 8:10,256,216,1.5,3.6,20.3,100,931.9,0,0
5/12/2022 8:20,245,315,2.7,5.4,20.1,100,931.8,0,0
5/12/2022 8:30,271,310,2.9,6.1,20,100,931.8,0,0
5/12/2022 8:40,229,173,1.4,3.2,19.9,100,931.7,0,0
5/12/2022 8:50,294,303,2.3,4.3,19.8,100,931.5,0,0
5/12/2022 9:00,302,325,2.4,5,19.5,100,931.2,0,0
5/12/2022 9:10,298,320,2.3,6.1,19.2,100,931.3,0,0
5/12/2022 9:20,263,324,1.4,3.6,19.1,100,931.2,0,0
5/12/2022 9:30,263,306,2.4,6.8,18.9,100,931.2,0,0
5/12/2022 9:40,276,342,2,5.4,19,100,931,0,0
5/12/2022 9:50,187,157,0.8,2.9,18.9,100,930.8,0,0
5/12/2022 10:00,279,309,2.6,4.7,18.7,100,930.6,0,0
5/12/2022 10:10,276,243,1.5,4,18.5,100,930.5,0,0
5/12/2022 10:20,245,333,1.1,3.6,18.5,100,930.4,0,0
5/12/2022 10:30,272,13,0.6,2.9,18.4,100,930.3,0,0
5/12/2022 10:40,201,198,3.3,7.2,18.3,100,930.4,0,0
5/12/2022 10:50,290,275,2.5,4.7,18.1,100,930.2,0,0
5/12/2022 11:00,229,323,1.3,4,18.1,100,930.1,0,0
5/12/2022 11:10,296,332,2.7,5.4,18.1,100,930.2,0,0
5/12/2022 11:20,266,319,1.7,4.3,17.9,100,930.1,0,0
5/12/2022 11:30,235,222,3.4,5.8,17.8,100,930.2,0,0
5/12/2022 11:40,228,213,2.2,4.7,17.8,100,930.2,0,0
5/12/2022 11:50,290,282,3.2,6.5,17.7,100,930.2,0,0
5/12/2022 12:00,251,311,1.3,4.3,17.6,100,930.3,0,0
5/12/2022 12:10,278,204,2.2,6.1,17.6,100,930.4,0,4
5/12/2022 12:20,227,255,1.8,6.1,17.6,100,930.2,0,14
5/12/2022 12:30,249,206,2.8,7.6,17.7,100,930.2,0,32
5/12/2022 12:40,206,214,1.1,3.2,18,100,930.1,0,42
5/12/2022 12:50,269,307,1,4,18.4,100,930,0,63
5/12/2022 13:00,168,257,0.9,3.2,18.7,100,930.2,0,68
5/12/2022 13:10,152,178,2.2,5,19.2,100,930.3,0,69
5/12/2022 13:20,71,55,3,7.2,20,100,930.4,0,84
5/12/2022 13:30,85,73,2.9,6.8,21.1,100,930.5,0,106
5/12/2022 13:40,100,87,2,4,22.2,100,930.6,0,97
5/12/2022 13:50,86,45,2.7,6.8,23.2,100,930.7,0,136
5/12/2022 14:00,94,88,2.7,5.8,23.8,100,930.8,0,222
5/12/2022 14:10,109,103,2.1,4.7,24.2,100,930.7,0,311
5/12/2022 14:20,66,52,4.2,8.3,24.6,100,930.7,0,391
5/12/2022 14:30,91,84,4.3,9,25.3,99,930.7,0,472
5/12/2022 14:40,83,77,4.9,8.3,26.1,94,930.7,0,527
5/12/2022 14:50,79,73,5.2,9.7,26.7,90,930.8,0,567
5/12/2022 15:00,91,88,4.4,8.6,27.2,84,930.9,0,602
5/12/2022 15:10,84,75,5.8,10.1,27.6,80,930.9,0,639
5/12/2022 15:20,76,61,6.2,13.3,28,78,931,0,672
5/12/2022 15:30,67,59,6.5,13.3,28.2,76,931,0,702
5/12/2022 15:40,75,69,6,12.6,28.4,73,931,0,735
5/12/2022 15:50,62,56,4,11.5,28.6,73,930.9,0,764
5/12/2022 16:00,80,68,5.5,13,28.7,73,930.9,0,793
5/12/2022 16:10,66,60,6.8,16.2,29,71,930.9,0,821
5/12/2022 16:20,63,71,7.1,14.8,29.5,70,931,0,842
5/12/2022 16:30,68,62,5.5,15.1,29.8,69,931,0,861
5/12/2022 16:40,67,57,5.8,22.3,30.1,68,930.9,0,882
5/12/2022 16:50,54,59,6.8,19.1,30.4,67,930.9,0,903
5/12/2022 17:00,358,65,5.5,15.8,30.4,66,930.8,0,914
5/12/2022 17:10,34,278,4.1,11.5,30.8,66,930.6,0,942
5/12/2022 17:20,9,71,4.5,11.2,31.2,65,930.5,0,958
5/12/2022 17:30,83,76,8,19.8,31.7,63,930.3,0,973
5/12/2022 17:40,52,62,9,24.8,31.9,63,930.2,0,1002
5/12/2022 17:50,48,47,7.9,22.3,32.3,62,930.2,0,1018
5/12/2022 18:00,41,71,10.6,30.6,32.1,62,930.2,0,1025
5/12/2022 18:10,53,55,9.9,27,32,62,930.1,0,1034
5/12/2022 18:20,44,47,8.8,27,32.4,60,929.9,0,1046
5/12/2022 18:30,44,47,12.1,32.8,32.7,60,929.8,0,1030
5/12/2022 18:40,27,67,9.3,30.6,32.5,60,929.7,0,1024
5/12/2022 18:50,30,39,11.8,31.3,32.5,58,929.5,0,984
5/12/2022 19:00,42,49,10.6,31.3,32.7,57,929.4,0,1014
5/12/2022 19:10,27,340,13,36.4,32.8,55,929.3,0,1008
5/12/2022 19:20,24,31,12.4,35.3,33.1,53,929.2,0,1001
5/12/2022 19:30,22,1,16.6,44.6,33.3,51,929,0,997
5/12/2022 19:40,31,31,12.4,37.1,33.4,52,928.8,0,918
5/12/2022 19:50,27,31,12.6,34.9,33.8,52,928.7,0,967
5/12/2022 20:00,359,352,8.6,36,34.1,51,928.5,0,957
5/12/2022 20:10,19,36,12.6,46.4,34.5,49,928.3,0,935
5/12/2022 20:20,11,78,9.4,31.3,34.6,45,928.2,0,795
5/12/2022 20:30,358,267,10.2,28.4,34.6,45,928,0,119
5/12/2022 20:40,14,46,10.7,42.1,35,44,927.8,0,120
5/12/2022 20:50,349,335,10.3,27.7,35.4,42,927.7,0,659
5/12/2022 21:00,12,345,6.2,17.6,35.2,41,927.4,0,732
5/12/2022 21:10,3,10,9,25.9,35.6,40,927.4,0,742
5/12/2022 21:20,357,310,9.3,27.7,35.3,40,927.2,0,648
5/12/2022 21:30,316,313,7.7,21.2,35.3,38,927.1,0,625
5/12/2022 21:40,29,33,8.6,20.9,35.4,39,927,0,570
5/12/2022 21:50,350,350,7.9,18.7,35.1,39,927,0,481
5/12/2022 22:00,352,233,8,25.2,35.2,38,926.9,0,169
5/12/2022 22:10,304,19,11.9,41.8,34.8,39,926.9,0,175
5/12/2022 22:20,21,17,9.7,23,33.8,40,926.8,0,353
5/12/2022 22:30,346,13,10.1,25.9,33.8,39,926.8,0,396
5/12/2022 22:40,321,268,10.4,25.9,33.8,38,926.6,0,359
5/12/2022 22:50,332,40,12.5,35.3,33.4,39,926.5,0,174
5/12/2022 23:00,329,281,7.3,19.1,33.1,38,926.5,0,164
5/12/2022 23:10,309,336,9,27.7,33,37,926.4,0,186
5/12/2022 23:20,326,33,10.5,22.7,32.8,36,926.4,0,130
5/12/2022 23:30,336,355,11,26.6,32.4,35,926.4,0,92
5/12/2022 23:40,347,28,7.8,18.4,32.2,36,926.4,0,75
5/12/2022 23:50,339,25,11.5,30.6,31.9,36,926.3,0,69
5/13/2022 0:00,281,236,9.5,40,31.8,35,926.3,0,63
5/13/2022 0:10,285,260,10.7,37.4,31.6,35,926.3,0,56
5/13/2022 0:20,348,330,9.7,20.9,31.3,35,926.3,0,44
5/13/2022 0:30,299,273,7.9,25.2,31,35,926.4,0,33
5/13/2022 0:40,302,343,3.6,10.8,30.5,37,926.5,0,23
5/13/2022 0:50,312,345,4.6,12.6,29.7,40,926.5,0,15
5/13/2022 1:00,311,336,3.3,8.6,29,41,926.6,0,11
5/13/2022 1:10,308,304,4.2,9.7,28.3,44,926.7,0,4
5/13/2022 1:20,284,312,3.6,9.7,27.6,44,926.8,0,0
5/13/2022 1:30,236,215,4.3,12.2,27,45,926.9,0,0
5/13/2022 1:40,291,210,2.8,8.6,26.5,47,927,0,0
5/13/2022 1:50,263,195,2.9,6.5,25.8,48,927.1,0,0
5/13/2022 2:00,333,357,6.4,25.2,25.4,52,927.1,0,0
5/13/2022 2:10,349,354,7.8,16.2,26.3,58,927.3,0,0
5/13/2022 2:20,350,352,7.3,15.8,27.1,61,927.4,0,0
5/13/2022 2:30,349,36,5.6,16.2,27,61,927.5,0,0
5/13/2022 2:40,360,9,7.7,18.4,26.8,64,927.6,0,0
5/13/2022 2:50,2,29,9.4,21.2,27.2,65,927.7,0,0
5/13/2022 3:00,356,17,5.7,16.2,27.1,66,927.7,0,0
5/13/2022 3:10,314,28,3,9.7,26.6,68,927.8,0,0
5/13/2022 3:20,6,16,2.9,14,25.7,71,927.7,0,0
5/13/2022 3:30,2,17,7,16.2,25.5,72,927.6,0,0
5/13/2022 3:40,357,20,8,18.4,26,71,927.7,0,0
5/13/2022 3:50,360,346,7.7,15.8,26.1,72,927.9,0,0
5/13/2022 4:00,9,26,4.4,14,25.8,73,927.9,0,0
5/13/2022 4:10,359,9,4.6,10.8,25.5,75,927.9,0,0
5/13/2022 4:20,286,168,2.6,4.7,25,76,927.7,0,0
5/13/2022 4:30,247,183,4.1,8.6,24.2,80,927.6,0,0
5/13/2022 4:40,234,195,2.7,6.5,23.5,82,927.5,0,0
5/13/2022 4:50,241,267,1.3,4,22.9,85,927.5,0,0
5/13/2022 5:00,211,209,2.2,7.6,22.6,88,927.4,0,0
5/13/2022 5:10,244,315,2.4,5.8,22.4,89,927.4,0,0
5/13/2022 5:20,209,204,3.1,6.1,22,92,927.4,0,0
5/13/2022 5:30,260,193,2.2,5,21.8,92,927.6,0,0
5/13/2022 5:40,227,178,2.1,4.7,21.4,96,927.7,0,0
5/13/2022 5:50,282,310,2.2,5.4,21.1,100,927.6,0,0
5/13/2022 6:00,283,313,3.4,8.6,20.9,100,927.4,0,0
5/13/2022 6:10,278,334,3.1,5.4,20.9,100,927.4,0,0
5/13/2022 6:20,253,212,1.9,5,20.6,100,927.4,0,0
5/13/2022 6:30,225,200,2.6,6.8,20.4,100,927.3,0,0
5/13/2022 6:40,212,201,2.8,5.8,20.2,100,927.4,0,0
5/13/2022 6:50,289,312,2.5,6.1,20.1,100,927.2,0,0
5/13/2022 7:00,272,307,2.2,6.1,20,100,927,0,0
5/13/2022 7:10,286,308,3.4,6.8,19.8,100,926.9,0,0
5/13/2022 7:20,230,184,1.5,5,19.5,100,926.8,0,0
5/13/2022 7:30,246,209,1.7,5.8,19.3,100,926.7,0,0
5/13/2022 7:40,283,318,1.7,5,19.2,100,926.6,0,0
5/13/2022 7:50,285,303,2.5,5.4,19.1,100,926.6,0,0
5/13/2022 8:00,256,335,1.8,4,18.9,100,926.4,0,0
5/13/2022 8:10,262,222,2.7,5.4,18.8,100,926.3,0,0
5/13/2022 8:20,245,239,2.1,4.7,18.6,100,926.2,0,0
5/13/2022 8:30,293,310,1.3,2.9,18.4,100,926.2,0,0
5/13/2022 8:40,238,305,1.6,4.7,18.3,100,926.2,0,0
5/13/2022 8:50,273,191,1.8,4,18.2,100,926.2,0,0
5/13/2022 9:00,209,213,1.9,6.5,18.2,100,926.1,0,0
5/13/2022 9:10,256,182,1.7,4.3,18.1,100,926.1,0,0
5/13/2022 9:20,214,201,2.5,5.4,18.1,100,926.1,0,0
5/13/2022 9:30,210,190,1.7,5.8,18.1,100,926,0,0
5/13/2022 9:40,225,184,1.6,4.3,18.1,100,925.9,0,0
5/13/2022 9:50,220,204,1.3,5,18.1,100,925.9,0,0
5/13/2022 10:00,235,205,1.6,5.4,18.1,100,925.9,0,0
5/13/2022 10:10,249,221,1.4,4,18.3,100,925.9,0,0
5/13/2022 10:20,211,197,2.3,5,18.5,100,925.9,0,0
5/13/2022 10:30,213,182,2.8,5.4,18.7,100,926,0,0
5/13/2022 10:40,230,218,2.1,4.3,19,100,926,0,0
5/13/2022 10:50,300,326,1.6,2.9,19.2,100,926,0,0
5/13/2022 11:00,205,186,2.2,5,19.2,100,926.1,0,0
5/13/2022 11:10,234,212,2.5,6.8,19.4,100,926.2,0,0
5/13/2022 11:20,212,156,1.3,3.6,19.5,100,926.3,0,0
5/13/2022 11:30,244,211,1.8,4.3,19.6,100,926.4,0,0
5/13/2022 11:40,237,206,1.8,4.3,19.7,100,926.5,0,0
5/13/2022 11:50,281,193,1.3,4,19.8,100,926.6,0,0
5/13/2022 12:00,264,210,0.5,2.9,19.8,100,926.6,0,2
5/13/2022 12:10,269,305,1.5,3.2,19.6,100,926.6,0,6
5/13/2022 12:20,309,321,2.9,5,19.3,100,926.6,0,13
5/13/2022 12:30,262,221,1.3,3.6,19.1,100,926.7,0,25
